"CMS Certification Number (CCN)","Provider Name","Provider Address",City/Town,State,"ZIP Code","Telephone Number","Provider SSA County Code",County/Parish,Urban,"Ownership Type","Number of Certified Beds","Average Number of Residents per Day","Average Number of Residents per Day Footnote","Provider Type","Provider Resides in Hospital","Legal Business Name","Date First Approved to Provide Medicare and Medicaid Services","Chain Name","Chain ID","Number of Facilities in Chain","Chain Average Overall 5-star Rating","Chain Average Health Inspection Rating","Chain Average Staffing Rating","Chain Average QM Rating","Continuing Care Retirement Community","Special Focus Status","Abuse Icon","Most Recent Health Inspection More Than 2 Years Ago","Provider Changed Ownership in Last 12 Months","With a Resident and Family Council","Automatic Sprinkler Systems in All Required Areas","Overall Rating","Overall Rating Footnote","Health Inspection Rating","Health Inspection Rating Footnote","QM Rating","QM Rating Footnote","Long-Stay QM Rating","Long-Stay QM Rating Footnote","Short-Stay QM Rating","Short-Stay QM Rating Footnote","Staffing Rating","Staffing Rating Footnote","Reported Staffing Footnote","Physical Therapist Staffing Footnote","Reported Nurse Aide Staffing Hours per Resident per Day","Reported LPN Staffing Hours per Resident per Day","Reported RN Staffing Hours per Resident per Day","Reported Licensed Staffing Hours per Resident per Day","Reported Total Nurse Staffing Hours per Resident per Day","Total number of nurse staff hours per resident per day on the weekend","Registered Nurse hours per resident per day on the weekend","Reported Physical Therapist Staffing Hours per Resident Per Day","Total nursing staff turnover","Total nursing staff turnover footnote","Registered Nurse turnover","Registered Nurse turnover footnote","Number of administrators who have left the nursing home","Administrator turnover footnote","Nursing Case-Mix Index","Nursing Case-Mix Index Ratio","Case-Mix Nurse Aide Staffing Hours per Resident per Day","Case-Mix LPN Staffing Hours per Resident per Day","Case-Mix RN Staffing Hours per Resident per Day","Case-Mix Total Nurse Staffing Hours per Resident per Day","Case-Mix Weekend Total Nurse Staffing Hours per Resident per Day","Adjusted Nurse Aide Staffing Hours per Resident per Day","Adjusted LPN Staffing Hours per Resident per Day","Adjusted RN Staffing Hours per Resident per Day","Adjusted Total Nurse Staffing Hours per Resident per Day","Adjusted Weekend Total Nurse Staffing Hours per Resident per Day","Rating Cycle 1 Standard Survey Health Date","Rating Cycle 1 Total Number of Health Deficiencies","Rating Cycle 1 Number of Standard Health Deficiencies","Rating Cycle 1 Number of Complaint Health Deficiencies","Rating Cycle 1 Health Deficiency Score","Rating Cycle 1 Number of Health Revisits","Rating Cycle 1 Health Revisit Score","Rating Cycle 1 Total Health Score","Rating Cycle 2 Standard Health Survey Date","Rating Cycle 2/3 Total Number of Health Deficiencies","Rating Cycle 2 Number of Standard Health Deficiencies","Rating Cycle 2/3 Number of Complaint Health Deficiencies","Rating Cycle 2/3 Health Deficiency Score","Rating Cycle 2/3 Number of Health Revisits","Rating Cycle 2/3 Health Revisit Score","Rating Cycle 2/3 Total Health Score","Total Weighted Health Survey Score","Number of Citations from Infection Control Inspections","Number of Fines","Total Amount of Fines in Dollars","Number of Payment Denials","Total Number of Penalties",Location,Latitude,Longitude,"Geocoding Footnote","Processing Date"
045247,"STELLA MANOR NURSING AND REHABILITATION CENTER","400 NORTH VANCOUVER AVENUE",RUSSELLVILLE,AR,72801,4799684141,570,Pope,N,"For profit - Corporation",124,66.8,,"Medicare and Medicaid",N,"STELLA MANOR CARE CENTER INC",1994-09-01,"CENTRAL ARKANSAS NURSING CENTERS",129,39,3.7,3.3,3.3,4.2,N,,N,N,N,None,Yes,5,,5,,5,,5,,,2,4,,,,3.79414,0.98336,0.41667,1.40002,5.19417,4.45211,0.20949,0.00434,46.7,,16.7,,0,,1.25085,0.88596,2.05314,0.76074,0.60717,3.42105,3.03281,4.25195,1.10201,0.46694,5.82091,4.98932,2024-11-07,1,1,0,4,1,0,4,2023-10-12,6,6,0,60,1,0,60,18.000,,0,0.00,0,0,"400 NORTH VANCOUVER AVENUE,RUSSELLVILLE,AR,72801",35.2862,'-93.153,,2026-07-01
045248,"SOUTHFORK RIVER THERAPY AND LIVING","624 HWY 62/412 WEST",SALEM,AR,72576,8708953817,240,Fulton,N,"For profit - Limited Liability company",84,62.5,,"Medicare and Medicaid",N,"SLNC, INC.",1994-09-01,"ANTHONY & BRYAN ADAMS",36,38,3.9,3.6,3.0,4.3,N,,N,N,N,Resident,Yes,5,,5,,4,,5,,1,,4,,,,2.37254,0.91009,0.51781,1.42790,3.80044,3.32572,0.39787,0.00314,41.9,,55.6,,0,,1.10735,0.78432,1.81760,0.67347,0.53751,3.02858,2.68489,3.00337,1.15208,0.65548,4.81093,4.20998,2026-03-12,1,1,0,0,0,0,0,2024-08-15,0,0,0,0,0,0,0,0.000,,0,0.00,0,0,"624 HWY 62/412 WEST,SALEM,AR,72576",36.3675,'-91.826,22,2026-07-01
045250,"LAKE FOREST SENIOR LIVING AT MOUNTAIN HOME","300 GOOD SAMARITAN DRIVE","MOUNTAIN HOME",AR,72653,8707066525,020,Baxter,N,"For profit - Limited Liability company",70,49.6,,"Medicare and Medicaid",N,"MOUNTAIN HOME SNF OPCO LLC",1994-12-01,"CONTINUUM HEALTHCARE",161,13,2.5,2.5,2.8,3.4,Y,,N,N,N,Resident,Yes,3,,3,,3,,3,,2,,2,,,,2.49311,0.99938,0.41918,1.41856,3.91167,3.51216,0.21644,0.04255,,26,,26,0,,1.28344,0.90905,2.10664,0.78057,0.62299,3.51019,3.11185,2.72298,1.09153,0.45783,4.27233,3.83598,2025-08-20,0,0,0,0,0,0,0,2024-05-08,11,8,3,84,1,0,84,21.000,,0,0.00,0,0,"300 GOOD SAMARITAN DRIVE,MOUNTAIN HOME,AR,72653",36.3158,'-92.353,,2026-07-01
045254,"The Blossoms at the Village Rehab & Nursing Center","1208 NORTH HIGHWAY 7","HOT SPRINGS",AR,71909,5016245238,250,Garland,Y,"For profit - Corporation",120,96.6,,"Medicare and Medicaid",N,"NORTH HIGHWAY 7 OPERATING LLC",1994-11-01,"THE BLOSSOMS REHAB & NURSING CENTER",505,24,2.5,2.6,2.3,3.0,N,,N,N,N,Resident,Yes,3,,4,,1,,2,,1,,2,,,,2.13559,0.67175,0.39368,1.06543,3.20102,2.89437,0.39217,0.00330,71.2,,71.4,,1,,1.19035,0.84311,1.95383,0.72395,0.57780,3.25559,2.88613,2.51491,0.79106,0.46361,3.76958,3.40846,2025-12-19,2,2,0,8,1,0,8,2024-08-15,5,4,1,40,1,0,40,16.000,,0,0.00,0,0,"1208 NORTH HIGHWAY 7,HOT SPRINGS,AR,71909",34.5944,'-93.007,,2026-07-01
045256,"SHERIDAN HEALTHCARE AND REHABILITATION CENTER","113 SOUTH BRIARWOOD DRIVE",SHERIDAN,AR,72150,8709422183,260,Grant,Y,"For profit - Limited Liability company",121,59.1,,"Medicare and Medicaid",N,"GRANT SNF OPERATIONS, LLC",1994-12-01,"SOUTHERN ADMINISTRATIVE SERVICES",480,35,3.9,3.3,3.9,4.7,N,,N,N,N,Resident,Yes,3,,2,,5,,5,,4,,4,,,,2.79917,0.94738,0.49789,1.44527,4.24444,3.67988,0.14505,0.06856,31.0,,14.3,,0,,1.34099,0.94981,2.20110,0.81557,0.65092,3.66759,3.25138,2.92605,0.99032,0.52046,4.43683,3.84668,2025-04-04,3,3,0,32,1,0,32,2024-01-26,15,14,1,104,1,0,104,50.000,,0,0.00,0,0,"113 SOUTH BRIARWOOD DRIVE,SHERIDAN,AR,72150",34.31,'-92.415,,2026-07-01
045259,"The Blossoms at Woodland Hills Rehab & Nursing Cen","8701 Riley Drive","Little Rock",AR,72205,5012242700,590,Pulaski,Y,"For profit - Limited Liability company",140,95.2,,"Medicare and Medicaid",N,"RILEY DRIVE OPERATING LLC",1994-11-10,"THE BLOSSOMS REHAB & NURSING CENTER",505,24,2.5,2.6,2.3,3.0,N,,Y,N,N,Resident,Yes,1,,1,,2,,3,,1,,2,,,,2.09480,0.70779,0.45922,1.16702,3.26181,2.63371,0.18132,0.00228,79.8,,78.3,,0,,1.13455,0.80359,1.86224,0.69001,0.55071,3.10297,2.75083,2.58820,0.87451,0.56739,4.03010,3.25405,2025-04-03,8,6,2,177,1,0,177,2024-02-16,21,14,7,136,1,0,136,166.750,,1,136696.00,0,1,"8701 Riley Drive,Little Rock,AR,72205",34.7433,'-92.365,,2026-07-01
045266,"MONTGOMERY COUNTY NURSING HOME","741 SOUTH DRIVE","MOUNT IDA",AR,71957,8708672156,480,Montgomery,N,"Government - County",112,69.4,,"Medicare and Medicaid",N,"MONTGOMERY COUNTY NURSING HOME",1995-02-01,,,,,,,,N,,N,N,N,Resident,Yes,5,,5,,4,,3,,4,,5,,,,3.79070,0.84777,0.49941,1.34718,5.13788,4.50577,0.45256,0.01385,15.4,,0.0,,0,,1.15629,0.81899,1.89793,0.70323,0.56127,3.16243,2.80354,4.59550,1.02776,0.60544,6.22869,5.46239,2025-05-30,1,1,0,4,1,0,4,2024-03-21,4,4,0,28,1,0,28,10.000,,0,0.00,0,0,"741 SOUTH DRIVE,MOUNT IDA,AR,71957",34.546,'-93.631,,2026-07-01
045267,"LEGACY HEALTH AND REHABILITATION CENTER","3310 NORTH 50TH STREET","FORT SMITH",AR,72904,4797833101,650,Sebastian,Y,"For profit - Limited Liability company",115,103.7,,"Medicare and Medicaid",N,"NORTHPORT HEALTH SERVICES OF ARKANSAS, LLC",1995-01-01,"NHS MANAGEMENT",372,43,2.9,2.7,3.7,3.5,N,,N,N,N,Resident,Yes,2,,2,,2,,3,,1,,3,,,,2.52175,0.82663,0.24900,1.07564,3.59739,3.22772,0.15249,0.02190,43.0,,55.6,,0,,1.09683,0.77688,1.80034,0.66707,0.53241,2.99982,2.65939,3.22285,1.05646,0.31823,4.59754,4.12509,2025-01-31,5,5,0,32,1,0,32,2024-03-21,15,11,9,104,1,0,104,50.000,,0,0.00,0,0,"3310 NORTH 50TH STREET,FORT SMITH,AR,72904",35.411,'-94.376,,2026-07-01
045268,"VAN BUREN HEALTHCARE AND REHABILITATION CENTER","1404 NORTH 28TH STREET","VAN BUREN",AR,72956,4794748021,160,Crawford,Y,"For profit - Limited Liability company",140,122.3,,"Medicare and Medicaid",N,"WONDER BOYS PROPERTIES OF ARKANSAS, LLC",1995-02-01,"STEIN LTC",490,4,4.3,4.0,3.3,3.8,N,,N,N,N,Both,Yes,5,,5,,3,,4,,3,,3,,,,2.78164,1.12516,0.18365,1.30881,4.09044,3.40199,0.07188,0.06624,47.9,,0.0,,0,,1.23800,0.87687,2.03205,0.75293,0.60093,3.38592,3.00167,3.14962,1.27400,0.20794,4.63156,3.85204,2026-05-21,1,1,0,4,0,0,4,2024-09-19,4,2,2,20,1,0,20,8.000,,0,0.00,0,0,"1404 NORTH 28TH STREET,VAN BUREN,AR,72956",35.4542,'-94.326,,2026-07-01
045269,"THE BLOSSOMS AT STAR CITY REHAB & NURSING CENTER","702 N DREW ST","STAR CITY",AR,71667,8706284144,390,Lincoln,N,"For profit - Limited Liability company",95,79.5,,"Medicare and Medicaid",N,"N DREW STREET OPERATING LLC",1995-04-01,"THE BLOSSOMS REHAB & NURSING CENTER",505,24,2.5,2.6,2.3,3.0,N,,N,N,N,Resident,Yes,3,,3,,2,,4,,1,,2,,,,2.10145,0.96340,0.20148,1.16487,3.26633,3.05859,0.16369,0.00564,41.5,,50.0,,1,,1.24364,0.88086,2.04130,0.75636,0.60367,3.40133,3.01533,2.36867,1.08590,0.22709,3.68167,3.44752,2025-01-30,4,4,0,32,1,0,32,2024-01-05,15,11,4,100,1,0,100,49.000,,0,0.00,0,0,"702 N DREW ST,STAR CITY,AR,71667",33.9496,'-91.845,,2026-07-01
045270,"ARBOR OAKS HEALTHCARE AND REHABILITATION CENTER","955 DIVISION",MALVERN,AR,72104,5013325251,290,"Hot Spring",N,"For profit - Limited Liability company",94,65.3,,"Medicare and Medicaid",N,"MALVERN SNF OPERATIONS LLC",1995-02-01,"SOUTHERN ADMINISTRATIVE SERVICES",480,35,3.9,3.3,3.9,4.7,N,,N,N,N,Resident,Yes,3,,3,,4,,4,,3,,4,,,,2.18030,1.18823,0.35403,1.54226,3.72256,3.12678,0.20231,0.01334,47.6,,0.0,,0,,1.22605,0.86840,2.01243,0.74566,0.59513,3.35322,2.97269,2.49280,1.35854,0.40477,4.25611,3.57494,2025-07-02,3,3,0,12,1,0,12,2024-06-27,7,6,2,68,1,0,68,26.000,,1,8018.00,1,2,"955 DIVISION,MALVERN,AR,72104",34.3773,'-92.815,,2026-07-01
045271,"OAK RIDGE HEALTH AND REHABILITATION","501 HUDSON ST","EL DORADO",AR,71730,8708625511,690,Union,N,"For profit - Limited Liability company",180,76.1,,"Medicare and Medicaid",N,"OR OPS INC",1995-02-01,"ANTHONY & BRYAN ADAMS",36,38,3.9,3.6,3.0,4.3,N,,N,N,N,Resident,Yes,4,,4,,3,,4,,2,,4,,,,2.51001,1.11797,0.28346,1.40143,3.91144,3.52365,0.24672,0.00227,29.8,,0.0,,0,,1.08624,0.76937,1.78295,0.66063,0.52727,2.97085,2.63371,3.23913,1.44272,0.36580,5.04765,4.54721,2026-03-19,1,1,0,4,1,0,4,2024-09-26,5,3,2,48,1,0,48,15.000,,2,74825.00,0,2,"501 HUDSON ST,EL DORADO,AR,71730",33.2087,'-92.641,,2026-07-01
045275,"THE SPRINGS OF EL DORADO","1700 EAST SHORT HILLSBORO","EL DORADO",AR,71730,8708625124,690,Union,N,"For profit - Limited Liability company",122,74.5,,"Medicare and Medicaid",N,"ADVANCED NURSING AND REHAB OF EL DORADO LLC",1995-04-01,"THE SPRINGS ARKANSAS",516,26,3.5,3.3,3.0,3.8,N,,N,N,N,Resident,Yes,3,,3,,4,,5,,2,,4,,,,2.47181,0.84890,0.45706,1.30596,3.77777,3.20565,0.34644,0.08342,54.5,,25.0,,1,,1.09673,0.77680,1.80017,0.66701,0.53236,2.99953,2.65914,3.15933,1.08502,0.58418,4.82853,4.09728,2025-05-01,4,2,4,24,1,0,24,2024-03-01,7,6,1,64,1,0,64,34.000,,0,0.00,0,0,"1700 EAST SHORT HILLSBORO,EL DORADO,AR,71730",33.207,'-92.643,,2026-07-01
045277,"THE SPRINGS OF PINE BLUFF","6301 SOUTH  HAZEL STREET","PINE BLUFF",AR,71603,8705348153,340,Jefferson,N,"For profit - Limited Liability company",103,87.6,,"Medicare and Medicaid",N,"PINE BLUFF AR OPCO LLC",1995-05-01,"THE SPRINGS ARKANSAS",516,26,3.5,3.3,3.0,3.8,N,,N,N,N,Resident,Yes,2,,2,,3,,4,,2,,2,,,,2.58071,0.66701,0.44140,1.10842,3.68913,3.10629,0.27684,0.06396,,26,,26,2,,1.22450,0.86730,2.00989,0.74472,0.59438,3.34899,2.96894,2.95433,0.76358,0.50531,4.22321,3.55600,2025-06-20,6,6,1,36,1,0,36,2024-03-28,9,8,1,68,1,0,68,44.000,,0,0.00,0,0,"6301 SOUTH  HAZEL STREET,PINE BLUFF,AR,71603",34.1631,'-92.024,,2026-07-01
045280,"TWIN LAKES THERAPY AND LIVING","6152 HIGHWAY 202 EAST",FLIPPIN,AR,72634,8704534603,440,Marion,N,"For profit - Corporation",80,43.3,,"Medicare and Medicaid",N,"FPNC, INC.",1995-05-22,"ANTHONY & BRYAN ADAMS",36,38,3.9,3.6,3.0,4.3,N,,N,N,N,Resident,Yes,2,,1,,5,,5,,,2,4,,,,2.45521,1.22030,0.55803,1.77833,4.23354,3.38557,0.26706,0.00694,57.6,,66.7,,0,,1.19240,0.84457,1.95721,0.72520,0.57880,3.26120,2.89111,2.88632,1.43458,0.65601,4.97691,3.98004,2025-06-12,2,2,0,20,1,0,20,2024-03-15,21,17,13,219,1,0,219,69.750,,2,25678.00,1,3,"6152 HIGHWAY 202 EAST,FLIPPIN,AR,72634",36.2832,'-92.612,,2026-07-01
045284,"POCAHONTAS HEALTHCARE AND REHABILITATION CENTER","105 COUNTRY CLUB ROAD",POCAHONTAS,AR,72455,8708922523,600,Randolph,N,"For profit - Limited Liability company",97,48.1,,"Medicare and Medicaid",N,"RANDOLPH SNF OPERATIONS LLC",1995-07-01,"SOUTHERN ADMINISTRATIVE SERVICES",480,35,3.9,3.3,3.9,4.7,N,,N,N,N,Both,Yes,3,,3,,3,,4,,2,,3,,,,2.15782,1.05121,0.51425,1.56546,3.72328,2.99426,0.24300,0.02015,43.1,,42.9,,0,,1.26034,0.89269,2.06872,0.76652,0.61177,3.44701,3.05583,2.39997,1.16918,0.57196,4.14111,3.33028,2026-02-12,0,0,0,0,0,0,0,2024-08-22,13,9,4,108,1,0,108,27.000,,1,9307.00,0,1,"105 COUNTRY CLUB ROAD,POCAHONTAS,AR,72455",36.288,'-90.996,,2026-07-01
045287,"BEAR CREEK HEALTHCARE LLC","322 WEST COLLIN RAYE DRIVE","DE QUEEN",AR,71832,8706423562,660,Sevier,N,"For profit - Limited Liability company",131,49.2,,"Medicare and Medicaid",N,"BEAR CREEK HEALTHCARE, LLC",1995-06-01,,,,,,,,N,,N,N,N,Resident,Yes,5,,5,,3,,4,,2,,4,,,,2.42629,1.06976,0.40294,1.47269,3.89898,3.21819,0.29833,0.00742,45.9,,40.0,,2,,1.09546,0.77590,1.79808,0.66624,0.53174,2.99605,2.65605,3.10475,1.36889,0.51561,4.98925,4.11809,2026-03-06,1,1,0,4,1,0,4,2024-10-17,3,3,0,20,1,0,20,8.000,,0,0.00,0,0,"322 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832",34.0456,'-94.341,,2026-07-01
045288,"THE SPRINGS OF CHENAL","3115 S BOWMAN ROAD","LITTLE ROCK",AR,72211,5012284848,590,Pulaski,Y,"For profit - Limited Liability company",70,48.5,,"Medicare and Medicaid",N,"ALLAY HEALTHCARE LLC",1995-06-30,"THE SPRINGS ARKANSAS",516,26,3.5,3.3,3.0,3.8,N,,N,N,N,Resident,Yes,5,,5,,4,,5,,3,,2,,,,2.71303,1.18716,0.44880,1.63596,4.34899,3.49532,0.36415,0.12221,80.8,,83.3,,0,,1.36441,0.96640,2.23954,0.82981,0.66229,3.73164,3.30816,2.78733,1.21968,0.46109,4.46810,3.59104,2025-12-16,1,1,0,4,1,0,4,2024-07-25,6,4,2,40,1,0,40,13.000,,0,0.00,0,0,"3115 S BOWMAN ROAD,LITTLE ROCK,AR,72211",34.7275,'-92.409,,2026-07-01
045289,"LONOKE HEALTH AND REHAB CENTER, LLC","1501 LINCOLN STREET",LONOKE,AR,72086,5016762600,420,Lonoke,Y,"For profit - Limited Liability company",80,65.5,,"Medicare and Medicaid",N,"LONOKE HEALTH AND REHAB CENTER LLC",1995-07-28,"CENTRAL ARKANSAS NURSING CENTERS",129,39,3.7,3.3,3.3,4.2,N,,N,N,N,Resident,Yes,5,,4,,5,,5,,4,,3,,,,2.86891,0.99020,0.31145,1.30165,4.17057,3.49514,0.21380,0.00279,60.2,,42.9,,0,,1.21472,0.86037,1.99383,0.73877,0.58963,3.32223,2.94522,3.31071,1.14269,0.35941,4.81281,4.03338,2026-01-08,0,0,0,0,0,0,0,2024-07-25,15,15,0,104,1,0,104,26.000,,0,0.00,0,0,"1501 LINCOLN STREET,LONOKE,AR,72086",34.7712,'-91.909,,2026-07-01
045290,"DARDANELLE NURSING AND REHABILITATION CENTER,INC","2199 STATE HWY 7 NORTH",DARDANELLE,AR,72834,4792294884,740,Yell,N,"For profit - Individual",110,83.6,,"Medicare and Medicaid",N,"DARDANELLE NURSING AND REHABILITATION CENTER INC",1995-08-01,"CENTRAL ARKANSAS NURSING CENTERS",129,39,3.7,3.3,3.3,4.2,N,,N,N,N,Resident,Yes,4,,4,,4,,5,,3,,4,,,,2.72292,1.05267,0.37478,1.42746,4.15037,3.79050,0.20939,0.00690,47.1,,16.7,,0,,1.24408,0.88117,2.04203,0.75663,0.60388,3.40255,3.01642,3.06806,1.18610,0.42229,4.67645,4.27096,2026-04-02,2,2,0,12,1,0,12,2024-08-29,2,1,1,28,1,0,28,16.000,,1,9113.00,0,1,"2199 STATE HWY 7 NORTH,DARDANELLE,AR,72834",35.204,'-93.155,,2026-07-01
045295,"The Blossoms at Berryville Rehab & Nursing Center","500 Hammons Avenue",Berryville,AR,72616,8704236966,070,Carroll,N,"For profit - Limited Liability company",114,66.9,,"Medicare and Medicaid",N,"HAMMONS AVENUE OPERATING LLC",1995-11-01,"THE BLOSSOMS REHAB & NURSING CENTER",505,24,2.5,2.6,2.3,3.0,N,,N,N,N,Resident,Yes,1,,1,,4,,4,,4,,1,,,,1.82893,1.03996,0.40408,1.44404,3.27297,2.83570,0.21969,0.02768,70.7,,,27,0,,1.37415,0.97330,2.25553,0.83574,0.66702,3.75829,3.33178,1.86570,1.06087,0.41220,3.33876,2.89271,2025-12-04,4,2,2,68,1,0,68,2024-08-08,5,5,1,48,1,0,48,63.000,,2,22880.00,0,2,"500 Hammons Avenue,Berryville,AR,72616",36.3596,'-93.553,,2026-07-01
045297,"MANILA HEALTHCARE CENTER","2975 W State Highway 18",MANILA,AR,72442,8705613342,460,Mississippi,N,"For profit - Limited Liability company",84,75.9,,"Medicare and Medicaid",N,"Legal Business Name Not Available",1996-01-01,"DAVID VANN & BOYD WRIGHT",723,5,3.2,3.0,3.2,2.8,N,,N,N,N,Resident,Yes,3,,3,,2,,2,,2,,4,,,,2.97690,0.56234,0.58448,1.14682,4.12371,3.63772,0.56591,0.01422,43.5,,36.4,,0,,1.32543,0.93879,2.17555,0.80610,0.64337,3.62502,3.21364,3.14838,0.59473,0.61815,4.36126,3.84727,2026-03-19,8,8,1,32,1,0,32,2025-01-24,4,2,2,24,1,0,24,30.000,,0,0.00,0,0,"2975 W State Highway 18,MANILA,AR,72442",35.8707,'-90.155,,2026-07-01
045300,"Paris Health And Rehabilitation Center","1414 S ELM ST",PARIS,AR,72855,4799636151,410,Logan,N,"For profit - Limited Liability company",140,112.1,,"Medicare and Medicaid",N,"NORTHPORT HEALTH SERVICES OF ARKANSAS, LLC",1996-01-15,"NHS MANAGEMENT",372,43,2.9,2.7,3.7,3.5,N,,N,N,N,Resident,Yes,4,,4,,4,,5,,3,,4,,,,2.52414,0.58750,0.40405,0.99155,3.51569,2.96175,0.20462,0.04904,50.0,,27.3,,1,,1.08205,0.76641,1.77608,0.65809,0.52523,2.95940,2.62356,3.26997,0.76110,0.52344,4.55450,3.83688,2026-03-05,4,2,2,16,1,0,16,2024-08-08,6,4,2,52,1,0,52,25.000,,0,0.00,0,0,"1414 S ELM ST,PARIS,AR,72855",35.281,'-93.73,,2026-07-01
045301,"OAK MANOR NURSING AND REHABILITATION CENTER INC","150 MORTON AVENUE",BOONEVILLE,AR,72927,4796753763,410,Logan,N,"For profit - Corporation",120,57.1,,"Medicare and Medicaid",N,"OAK MANOR NURSING AND REHABILITATION CENTER, INC.",1996-01-15,"CENTRAL ARKANSAS NURSING CENTERS",129,39,3.7,3.3,3.3,4.2,N,,N,N,N,Resident,Yes,5,,4,,5,,5,,5,,4,,,,2.92056,0.91696,0.37412,1.29108,4.21164,3.88314,0.35527,0.01093,33.8,,25.0,,0,,1.13309,0.80256,1.85985,0.68913,0.55001,3.09899,2.74731,3.61310,1.13439,0.46284,5.21033,4.80393,2026-04-16,2,1,1,12,1,0,12,2024-09-05,2,2,0,32,1,0,32,17.000,,0,0.00,0,0,"150 MORTON AVENUE,BOONEVILLE,AR,72927",35.1374,'-93.921,22,2026-07-01
045302,"INNISFREE HEALTH AND REHAB, LLC","301 SOUTH 24TH STREET",ROGERS,AR,72758,4796365545,030,Benton,Y,"For profit - Limited Liability company",104,82.2,,"Medicare and Medicaid",N,"INNISFREE HEALTH AND REHAB, LLC",1996-02-15,"CENTRAL ARKANSAS NURSING CENTERS",129,39,3.7,3.3,3.3,4.2,N,,N,N,N,Resident,Yes,2,,1,,5,,5,,4,,3,,,,3.61371,1.30331,0.22455,1.52785,5.14156,4.13946,0.11065,0.03818,44.0,,50.0,,0,,1.18476,0.83915,1.94466,0.72055,0.57509,3.24030,2.87258,4.27564,1.54204,0.26568,6.08336,4.89770,2024-11-15,12,12,0,84,1,0,84,2023-11-17,8,7,1,72,1,0,72,81.000,,0,0.00,0,0,"301 SOUTH 24TH STREET,ROGERS,AR,72758",36.3323,'-94.152,,2026-07-01
045303,"CRESTPARK STUTTGART, LLC","707 WEST 20TH STREET",STUTTGART,AR,72160,8706731657,000,Arkansas,N,"For profit - Limited Liability company",100,47.7,,"Medicare and Medicaid",N,"CRESTPARK STUTTGART, LLC",1996-04-01,CRESTPARK,722,6,3.3,3.2,4.0,3.2,N,,N,N,N,None,Yes,2,,2,,4,,4,,,2,4,,,,3.17668,0.73421,0.45248,1.18669,4.36337,3.85494,0.34982,0.00444,26.3,,66.7,,0,,1.13686,0.80523,1.86604,0.69142,0.55184,3.10930,2.75644,3.91692,0.90530,0.55792,5.38014,4.75323,2025-03-27,1,1,0,8,1,0,8,2024-01-12,17,15,2,242,1,0,242,66.500,,1,25728.00,0,1,"707 WEST 20TH STREET,STUTTGART,AR,72160",34.4832,'-91.559,,2026-07-01
045304,"BEEBE RETIREMENT CENTER, INC.","709 MCAFEE LANE",BEEBE,AR,72012,5018823313,720,White,N,"For profit - Corporation",105,77.8,,"Medicare and Medicaid",N,"BEEBE RETIREMENT CENTER, INC.",1996-07-01,"ANTHONY & BRYAN ADAMS",36,38,3.9,3.6,3.0,4.3,N,,N,N,N,Resident,Yes,4,,4,,4,,4,,5,,4,,,,2.56592,0.74044,0.51122,1.25167,3.81759,3.17082,0.43522,0.01024,54.7,,25.0,,0,,1.16462,0.82489,1.91160,0.70830,0.56531,3.18522,2.82375,3.08843,0.89122,0.61533,4.59498,3.81651,2025-09-05,3,3,0,24,1,0,24,2024-07-18,6,3,3,36,1,0,36,27.000,,0,0.00,0,0,"709 MCAFEE LANE,BEEBE,AR,72012",35.0736,'-91.896,22,2026-07-01
045305,"SOUTHERN TRACE REHABILITATION AND CARE CENTER","22515 I 30",BRYANT,AR,72022,5018470777,620,Saline,Y,"For profit - Limited Liability company",116,87.3,,"Medicare and Medicaid",N,"BRYANT SNF OPERATIONS, LLC",1996-04-01,"SOUTHERN ADMINISTRATIVE SERVICES",480,35,3.9,3.3,3.9,4.7,N,,N,N,N,Resident,Yes,4,,4,,4,,5,,3,,4,,,,2.30873,1.00354,0.37815,1.38169,3.69042,3.36666,0.18191,0.00919,43.7,,33.3,,0,,1.14277,0.80941,1.87574,0.69501,0.55471,3.12546,2.77077,2.83200,1.23099,0.46385,4.52684,4.12970,2025-08-21,0,0,0,0,0,0,0,2024-05-31,11,8,4,92,1,0,92,23.000,,1,46053.00,1,2,"22515 I 30,BRYANT,AR,72022",34.6232,'-92.489,,2026-07-01
045306,"THE SPRINGS OF HILLCREST","1421 WEST SECOND ST NORTH",PRESCOTT,AR,71857,8708873811,490,Nevada,N,"For profit - Corporation",90,67.8,,"Medicare and Medicaid",N,"HILLCREST HEALTHCARE, LLC",1996-04-01,"THE SPRINGS ARKANSAS",516,26,3.5,3.3,3.0,3.8,N,,N,N,N,Resident,Yes,5,,4,,5,,5,,5,,3,,,,2.34601,0.94341,0.37848,1.32189,3.66790,3.24388,0.40453,0.01430,41.7,,,27,1,,1.25958,0.89215,2.06746,0.76605,0.61140,3.44492,3.05398,2.61087,1.04991,0.42121,4.08199,3.61010,2025-08-14,2,2,0,8,1,0,8,2024-05-23,9,9,0,68,1,0,68,23.000,,0,0.00,0,0,"1421 WEST SECOND ST NORTH,PRESCOTT,AR,71857",33.81,'-93.378,,2026-07-01
